date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm
2019-03-31,Dakhla,23.684,-15.957,14.5,21.2,0.0,26.5,11.83,3,Oignon,fin,17.1,19.8,117.8,75.6,90.4,0.75,0.04,17.22,5166.0,0.03
2019-04-01,Dakhla,23.684,-15.957,13.7,23.4,0.0,26.3,12.0,4,Tomate,jeune,47.5,18.4,156.4,22.6,7.2,0.6,0.04,38.81,7762.0,0.02
2019-04-02,Dakhla,23.684,-15.957,14.3,21.4,0.0,26.3,12.0,4,Laitue,mature,50.3,15.2,68.7,10.9,40.2,1.0,0.04,3.67,1468.0,0.04
2019-04-03,Dakhla,23.684,-15.957,15.9,21.3,0.4,24.2,12.0,4,Carotte,mature,41.4,20.3,119.0,96.9,26.6,1.05,0.05,32.51,0.0,0.0
2019-04-04,Dakhla,23.684,-15.957,16.1,21.4,0.0,23.8,12.0,4,Chou,jeune,25.7,17.5,84.7,14.8,133.7,0.7,0.05,49.2,14760.0,0.03
2019-04-05,Dakhla,23.684,-15.957,15.7,22.0,0.0,30.8,12.0,4,Oignon,jeune,46.4,20.3,43.5,34.7,95.7,0.7,0.05,18.83,5649.0,0.03
2019-04-06,Dakhla,23.684,-15.957,14.7,22.8,0.0,35.7,12.0,4,Tomate,jeune,62.8,20.2,86.0,89.4,127.5,0.6,0.05,14.52,4356.0,0.03
2019-04-07,Dakhla,23.684,-15.957,13.9,23.5,0.0,38.6,12.0,4,Laitue,jeune,28.4,20.6,107.5,4.7,133.7,0.7,0.05,1.49,447.0,0.03
2019-04-08,Dakhla,23.684,-15.957,14.5,24.5,0.0,36.8,12.0,4,Carotte,fin,20.9,19.6,9.5,98.2,111.1,0.95,0.05,49.25,24625.0,0.05
2019-04-09,Dakhla,23.684,-15.957,14.3,23.1,0.0,36.0,12.0,4,Chou,mature,52.0,20.9,157.1,86.7,7.0,1.05,0.05,18.57,9285.0,0.05
2019-04-10,Dakhla,23.684,-15.957,14.8,23.0,0.0,38.1,12.0,4,Oignon,mature,18.7,18.8,136.5,66.8,121.6,1.05,0.05,32.19,16095.0,0.05
2019-04-11,Dakhla,23.684,-15.957,13.9,21.5,0.0,38.0,12.0,4,Tomate,mature,28.7,15.0,13.5,84.3,59.1,1.15,0.05,16.51,9906.0,0.06
2019-04-12,Dakhla,23.684,-15.957,14.1,22.3,0.0,37.2,12.0,4,Laitue,fin,26.5,20.9,181.1,8.1,16.5,0.95,0.05,30.62,15310.0,0.05
2019-04-13,Dakhla,23.684,-15.957,13.2,22.8,0.0,36.8,12.0,4,Carotte,mature,25.2,19.3,21.7,22.4,85.4,1.05,0.05,19.81,9905.0,0.05
2019-04-14,Dakhla,23.684,-15.957,14.1,23.4,0.0,27.8,12.0,4,Chou,mature,49.6,18.6,75.2,83.6,8.1,1.05,0.04,26.13,10452.0,0.04
2019-04-15,Dakhla,23.684,-15.957,15.9,24.0,0.0,32.4,10.96,4,Oignon,fin,18.7,18.0,5.5,19.5,56.5,0.75,0.04,15.88,4764.0,0.03
2019-04-16,Dakhla,23.684,-15.957,16.2,22.9,0.0,32.8,12.0,4,Tomate,mature,16.5,18.8,92.5,94.4,96.1,1.15,0.04,46.76,23380.0,0.05
2019-04-17,Dakhla,23.684,-15.957,16.8,21.6,0.0,28.5,12.0,4,Laitue,fin,71.8,18.3,2.5,43.0,122.6,0.95,0.04,47.89,19156.0,0.04
2019-04-18,Dakhla,23.684,-15.957,15.5,23.8,0.0,40.2,12.0,4,Carotte,fin,25.3,16.9,144.5,37.6,48.1,0.95,0.05,16.3,8150.0,0.05
2019-04-19,Dakhla,23.684,-15.957,15.0,22.8,0.0,40.1,12.0,4,Chou,fin,57.1,20.3,80.3,64.7,102.7,0.95,0.05,41.39,20695.0,0.05
2019-04-20,Dakhla,23.684,-15.957,14.2,22.2,0.0,37.5,12.0,4,Oignon,jeune,23.5,19.4,81.8,81.0,72.0,0.7,0.04,47.56,14268.0,0.03
2019-04-21,Dakhla,23.684,-15.957,14.6,22.3,0.0,35.7,12.0,4,Tomate,jeune,24.1,19.6,124.8,31.7,131.8,0.6,0.04,6.06,1212.0,0.02
2019-04-22,Dakhla,23.684,-15.957,15.2,22.3,0.0,32.3,11.94,4,Laitue,fin,49.6,16.7,169.1,7.4,34.0,0.95,0.04,29.76,11904.0,0.04
2019-04-23,Dakhla,23.684,-15.957,14.8,21.2,0.0,26.0,12.0,4,Carotte,fin,71.4,17.4,173.0,49.1,87.2,0.95,0.03,45.96,13788.0,0.03
2019-04-24,Dakhla,23.684,-15.957,16.1,24.3,0.0,34.7,11.8,4,Chou,fin,44.5,19.0,88.4,77.7,119.2,0.95,0.04,22.57,9028.0,0.04
2019-04-25,Dakhla,23.684,-15.957,15.0,25.6,0.0,38.0,12.0,4,Oignon,jeune,45.2,20.5,45.5,36.2,93.8,0.7,0.04,22.59,6777.0,0.03
2019-04-26,Dakhla,23.684,-15.957,15.3,25.0,0.0,37.3,12.0,4,Tomate,jeune,15.6,18.6,72.8,42.8,75.1,0.6,0.04,13.44,2688.0,0.02
2019-04-27,Dakhla,23.684,-15.957,15.0,23.3,0.0,33.9,12.0,4,Laitue,mature,49.6,18.0,32.7,85.0,73.9,1.0,0.04,14.93,5972.0,0.04
2019-04-28,Dakhla,23.684,-15.957,15.5,22.4,0.0,30.6,12.0,4,Carotte,fin,20.7,17.4,54.9,40.4,106.5,0.95,0.04,49.63,19852.0,0.04
2019-04-29,Dakhla,23.684,-15.957,16.3,21.6,0.0,27.4,11.0,4,Chou,fin,46.1,18.8,2.1,97.6,73.4,0.95,0.03,4.64,1392.0,0.03
2019-04-30,Dakhla,23.684,-15.957,16.6,21.7,0.0,24.8,11.71,4,Oignon,mature,45.4,21.9,103.8,44.9,40.6,1.05,0.03,34.49,10347.0,0.03
2019-05-01,Dakhla,23.684,-15.957,17.6,21.4,0.0,29.5,11.12,5,Tomate,mature,57.5,17.9,24.5,21.0,63.2,1.15,0.03,29.5,8850.0,0.03
2019-05-02,Dakhla,23.684,-15.957,16.1,21.6,0.0,28.9,12.0,5,Laitue,jeune,15.1,18.6,141.9,28.9,32.9,0.7,0.03,41.28,8256.0,0.02
2019-05-03,Dakhla,23.684,-15.957,15.1,22.4,0.0,32.9,12.0,5,Carotte,jeune,20.5,17.5,112.5,23.6,32.8,0.7,0.04,11.25,3375.0,0.03
2019-05-04,Dakhla,23.684,-15.957,15.4,23.0,0.0,35.3,12.0,5,Chou,jeune,50.7,17.0,111.9,78.8,134.8,0.7,0.04,34.96,10488.0,0.03
2019-05-05,Dakhla,23.684,-15.957,14.5,24.5,0.0,36.7,12.0,5,Oignon,fin,46.6,19.5,188.2,77.9,99.1,0.75,0.04,13.65,4095.0,0.03
2019-05-06,Dakhla,23.684,-15.957,15.0,24.6,0.0,35.1,12.04,5,Tomate,jeune,71.6,20.4,194.9,2.9,22.2,0.6,0.03,6.83,1366.0,0.02
2019-05-07,Dakhla,23.684,-15.957,15.5,23.4,0.0,32.4,12.04,5,Laitue,mature,39.8,17.5,58.2,90.2,102.4,1.0,0.03,37.46,11238.0,0.03
2019-05-08,Dakhla,23.684,-15.957,16.0,24.9,0.0,35.3,12.07,5,Carotte,jeune,31.6,21.0,56.3,34.1,39.6,0.7,0.04,17.65,5295.0,0.03
2019-05-09,Dakhla,23.684,-15.957,15.8,24.4,0.0,35.9,12.06,5,Chou,mature,31.0,18.8,94.0,1.4,45.0,1.05,0.04,27.4,10960.0,0.04
2019-05-10,Dakhla,23.684,-15.957,15.4,24.9,0.0,37.9,12.05,5,Oignon,jeune,17.4,18.8,48.6,55.6,87.3,0.7,0.03,35.13,7026.0,0.02
2019-05-11,Dakhla,23.684,-15.957,17.1,26.4,0.0,32.1,12.05,5,Tomate,fin,65.2,21.3,76.4,78.7,80.9,0.8,0.03,13.48,2696.0,0.02
2019-05-12,Dakhla,23.684,-15.957,16.9,21.7,0.0,28.6,12.02,5,Laitue,mature,63.9,17.3,103.7,3.1,111.6,1.0,0.03,27.64,8292.0,0.03
2019-05-13,Dakhla,23.684,-15.957,17.9,21.4,0.0,25.6,10.17,5,Carotte,jeune,66.9,21.2,97.9,45.6,86.0,0.7,0.03,2.55,510.0,0.02
2019-05-14,Dakhla,23.684,-15.957,17.6,21.9,0.0,25.4,9.65,5,Chou,fin,29.2,22.7,175.2,40.2,86.1,0.95,0.03,24.62,7386.0,0.03
2019-05-15,Dakhla,23.684,-15.957,17.3,22.1,0.0,25.5,10.01,5,Oignon,fin,49.9,17.1,24.9,68.9,109.5,0.75,0.03,31.61,6322.0,0.02
2019-05-16,Dakhla,23.684,-15.957,17.2,21.5,0.0,18.7,11.88,5,Tomate,jeune,49.8,19.1,112.9,13.8,8.2,0.6,0.03,0.68,136.0,0.02
2019-05-17,Dakhla,23.684,-15.957,14.7,21.5,0.5,21.4,12.08,5,Laitue,mature,30.9,16.4,29.7,36.0,99.0,1.0,0.03,4.13,0.0,0.0
2019-05-18,Dakhla,23.684,-15.957,16.5,22.3,0.1,19.9,11.89,5,Carotte,jeune,41.2,21.9,180.2,94.2,50.4,0.7,0.03,23.68,0.0,0.0
2019-05-19,Dakhla,23.684,-15.957,17.7,21.9,0.1,35.8,11.88,5,Chou,jeune,30.8,20.3,124.7,15.7,140.4,0.7,0.03,36.44,0.0,0.0
2019-05-20,Dakhla,23.684,-15.957,16.7,23.5,0.0,37.1,12.14,5,Oignon,mature,50.1,18.2,180.5,24.6,8.0,1.05,0.03,32.76,9828.0,0.03
2019-05-21,Dakhla,23.684,-15.957,16.4,22.7,0.0,33.9,12.13,5,Tomate,fin,40.8,21.4,117.4,8.1,23.9,0.8,0.03,35.44,7088.0,0.02
2019-05-22,Dakhla,23.684,-15.957,16.8,23.5,0.0,34.9,12.2,5,Laitue,mature,60.8,23.0,31.0,0.0,55.3,1.0,0.03,11.26,3378.0,0.03
2019-05-23,Dakhla,23.684,-15.957,16.4,23.4,0.0,37.1,12.27,5,Carotte,mature,44.3,20.3,196.8,73.5,102.6,1.05,0.03,30.98,9294.0,0.03
2019-05-24,Dakhla,23.684,-15.957,16.8,22.8,0.0,31.4,12.26,5,Chou,jeune,23.2,17.1,142.2,73.2,149.9,0.7,0.03,20.27,4054.0,0.02
2019-05-25,Dakhla,23.684,-15.957,16.7,25.1,0.0,33.7,12.26,5,Oignon,mature,26.9,19.9,192.5,8.1,146.1,1.05,0.03,26.39,7917.0,0.03
2019-05-26,Dakhla,23.684,-15.957,16.5,24.5,0.0,31.7,12.25,5,Tomate,jeune,33.7,18.2,193.9,91.1,114.7,0.6,0.03,47.87,9574.0,0.02
2019-05-27,Dakhla,23.684,-15.957,16.4,24.4,0.0,29.1,12.32,5,Laitue,fin,65.5,22.1,25.0,29.7,112.9,0.95,0.03,30.49,9147.0,0.03
2019-05-28,Dakhla,23.684,-15.957,17.2,22.8,0.0,27.0,10.24,5,Carotte,mature,28.3,22.4,8.7,12.7,7.2,1.05,0.03,14.57,4371.0,0.03
2019-05-29,Dakhla,23.684,-15.957,17.7,22.3,0.0,30.6,10.19,5,Chou,jeune,67.8,20.2,151.1,31.2,1.1,0.7,0.02,3.99,399.0,0.01
2019-05-30,Dakhla,23.684,-15.957,16.3,22.3,0.0,29.2,12.18,5,Oignon,mature,20.3,19.7,61.5,30.1,119.0,1.05,0.02,43.06,8612.0,0.02
2019-05-31,Dakhla,23.684,-15.957,16.9,21.9,0.0,28.2,11.17,5,Tomate,fin,22.2,19.3,82.8,53.8,77.3,0.8,0.02,35.61,7122.0,0.02
2019-06-01,Dakhla,23.684,-15.957,17.2,22.2,0.0,25.3,11.82,6,Laitue,mature,20.2,18.8,115.7,34.0,132.1,1.0,0.02,14.05,2810.0,0.02
2019-06-02,Dakhla,23.684,-15.957,17.0,23.0,0.0,24.2,11.75,6,Carotte,mature,33.4,20.2,111.8,2.7,149.3,1.05,0.02,41.27,8254.0,0.02
2019-06-03,Dakhla,23.684,-15.957,16.9,24.6,0.0,21.2,11.19,6,Chou,fin,25.1,20.0,178.3,31.3,53.4,0.95,0.02,12.63,2526.0,0.02
2019-06-04,Dakhla,23.684,-15.957,17.5,25.7,0.0,29.9,12.29,6,Oignon,mature,57.9,24.3,179.6,33.7,79.5,1.05,0.02,42.6,8520.0,0.02
2019-06-05,Dakhla,23.684,-15.957,17.8,25.3,0.0,33.5,12.29,6,Tomate,fin,32.4,20.3,192.4,22.9,145.8,0.8,0.03,41.22,8244.0,0.02
2019-06-06,Dakhla,23.684,-15.957,17.6,24.3,0.0,36.8,12.29,6,Laitue,mature,57.6,18.1,171.0,38.0,19.1,1.0,0.03,30.62,9186.0,0.03
2019-06-07,Dakhla,23.684,-15.957,16.6,24.3,0.0,36.1,12.36,6,Carotte,mature,15.9,18.7,176.6,16.2,143.8,1.05,0.03,15.58,4674.0,0.03
2019-06-08,Dakhla,23.684,-15.957,17.1,25.7,0.0,38.0,12.28,6,Chou,jeune,65.7,22.9,27.6,79.4,138.9,0.7,0.03,43.81,8762.0,0.02
2019-06-09,Dakhla,23.684,-15.957,17.6,26.0,0.0,39.0,12.28,6,Oignon,fin,28.4,22.3,71.0,85.9,99.7,0.75,0.03,3.77,754.0,0.02
2019-06-10,Dakhla,23.684,-15.957,16.9,26.1,0.0,39.8,12.28,6,Tomate,jeune,39.0,20.1,18.9,6.3,89.1,0.6,0.03,9.78,1956.0,0.02
2019-06-11,Dakhla,23.684,-15.957,16.7,23.9,0.0,35.3,12.27,6,Laitue,jeune,49.3,17.5,41.1,2.3,68.5,0.7,0.02,37.61,3761.0,0.01
2019-06-12,Dakhla,23.684,-15.957,17.1,23.2,0.0,29.9,12.22,6,Carotte,jeune,69.0,21.7,110.4,72.8,103.4,0.7,0.02,33.05,3305.0,0.01
2019-06-13,Dakhla,23.684,-15.957,16.9,23.9,0.0,27.9,12.27,6,Chou,jeune,39.1,20.2,54.0,1.1,12.1,0.7,0.02,22.02,2202.0,0.01
2019-06-14,Dakhla,23.684,-15.957,16.6,23.6,0.0,31.7,12.27,6,Oignon,jeune,24.9,19.9,104.2,41.9,105.8,0.7,0.02,16.14,1614.0,0.01
2019-06-15,Dakhla,23.684,-15.957,16.8,24.5,0.0,32.1,12.27,6,Tomate,fin,41.3,18.4,20.7,96.8,5.4,0.8,0.02,44.1,8820.0,0.02
2019-06-16,Dakhla,23.684,-15.957,17.4,24.8,0.0,30.6,12.29,6,Laitue,fin,65.0,23.2,47.3,91.2,83.2,0.95,0.02,25.29,5058.0,0.02
2019-06-17,Dakhla,23.684,-15.957,16.9,24.2,0.0,32.4,12.21,6,Carotte,jeune,23.2,21.4,90.8,74.1,73.8,0.7,0.02,26.58,2658.0,0.01
2019-06-18,Dakhla,23.684,-15.957,17.3,24.1,0.0,29.2,12.21,6,Chou,mature,37.1,20.4,124.0,57.4,82.0,1.05,0.02,13.41,2682.0,0.02
2019-06-19,Dakhla,23.684,-15.957,18.0,25.8,0.0,31.7,12.13,6,Oignon,fin,28.5,22.9,9.7,52.7,4.5,0.75,0.02,21.94,4388.0,0.02
2019-06-20,Dakhla,23.684,-15.957,18.3,25.1,0.0,34.9,12.21,6,Tomate,fin,18.0,21.7,197.6,22.9,6.6,0.8,0.02,42.53,8506.0,0.02
2019-06-21,Dakhla,23.684,-15.957,18.3,24.4,0.0,34.4,12.2,6,Laitue,jeune,64.0,21.7,40.8,73.9,6.2,0.7,0.02,7.67,767.0,0.01
2019-06-22,Dakhla,23.684,-15.957,18.0,24.0,0.0,33.2,12.2,6,Carotte,mature,49.0,21.5,171.6,14.1,3.3,1.05,0.02,48.3,9660.0,0.02
2019-06-23,Dakhla,23.684,-15.957,17.3,23.9,0.0,30.6,12.2,6,Chou,fin,20.0,23.5,37.7,74.9,103.6,0.95,0.02,49.83,9966.0,0.02
2019-06-24,Dakhla,23.684,-15.957,17.7,25.5,0.0,27.7,12.05,6,Oignon,jeune,19.1,23.9,45.0,91.9,59.3,0.7,0.02,9.05,905.0,0.01
2019-06-25,Dakhla,23.684,-15.957,18.7,25.6,0.0,29.9,12.12,6,Tomate,jeune,66.6,23.1,8.6,82.7,18.8,0.6,0.02,33.3,3330.0,0.01
2019-06-26,Dakhla,23.684,-15.957,19.3,26.5,0.0,36.1,12.12,6,Laitue,mature,35.3,21.8,77.6,40.9,4.8,1.0,0.02,8.69,1738.0,0.02
2019-06-27,Dakhla,23.684,-15.957,18.6,26.8,0.0,37.4,12.12,6,Carotte,fin,54.2,24.8,164.7,23.6,124.6,0.95,0.02,11.02,2204.0,0.02
2019-06-28,Dakhla,23.684,-15.957,18.4,25.2,0.0,36.6,12.12,6,Chou,jeune,59.5,24.5,77.1,97.9,2.4,0.7,0.02,8.51,851.0,0.01
2019-06-29,Dakhla,23.684,-15.957,18.2,26.0,0.0,35.1,12.12,6,Oignon,fin,25.3,24.1,148.8,73.1,64.5,0.75,0.02,0.99,198.0,0.02
2019-06-30,Dakhla,23.684,-15.957,18.7,26.3,0.0,36.8,12.12,6,Tomate,mature,62.8,20.2,112.0,69.9,127.9,1.15,0.02,32.56,6512.0,0.02
2019-07-01,Dakhla,23.684,-15.957,18.6,25.7,0.0,39.3,12.04,7,Laitue,jeune,56.0,21.2,141.8,95.7,102.4,0.7,0.02,13.55,1355.0,0.01
2019-07-02,Dakhla,23.684,-15.957,19.0,25.9,0.0,38.2,12.04,7,Carotte,mature,31.4,21.4,56.9,1.2,12.2,1.05,0.02,36.64,7328.0,0.02
2019-07-03,Dakhla,23.684,-15.957,18.6,25.9,0.0,39.2,12.04,7,Chou,fin,50.7,24.2,67.3,81.0,68.4,0.95,0.02,44.83,8966.0,0.02
2019-07-04,Dakhla,23.684,-15.957,18.2,24.9,0.0,36.6,12.04,7,Oignon,fin,16.5,23.7,3.4,64.6,17.8,0.75,0.02,48.54,9708.0,0.02
2019-07-05,Dakhla,23.684,-15.957,17.6,24.8,0.0,34.2,12.04,7,Tomate,jeune,48.5,19.1,82.1,0.1,89.8,0.6,0.02,45.82,4582.0,0.01
2019-07-06,Dakhla,23.684,-15.957,17.9,24.3,0.0,35.9,12.04,7,Laitue,fin,35.8,20.7,180.5,48.6,4.7,0.95,0.02,12.36,2472.0,0.02
2019-07-07,Dakhla,23.684,-15.957,18.1,24.5,0.0,35.4,11.54,7,Carotte,fin,37.6,19.2,161.6,35.1,61.9,0.95,0.02,42.47,8494.0,0.02
2019-07-08,Dakhla,23.684,-15.957,18.2,24.3,0.0,36.6,10.33,7,Chou,jeune,60.2,24.0,177.4,58.5,110.2,0.7,0.02,30.54,3054.0,0.01
2019-07-09,Dakhla,23.684,-15.957,18.1,23.7,0.0,41.2,12.04,7,Oignon,jeune,45.3,19.9,125.6,2.1,31.9,0.7,0.02,19.73,1973.0,0.01
2019-07-10,Dakhla,23.684,-15.957,17.5,23.8,0.0,40.0,12.0,7,Tomate,fin,51.5,21.7,171.2,30.6,131.9,0.8,0.02,27.79,5558.0,0.02
2019-07-11,Dakhla,23.684,-15.957,17.9,26.1,0.0,34.7,11.99,7,Laitue,mature,28.2,20.0,34.2,17.8,105.1,1.0,0.02,7.15,1430.0,0.02
2019-07-12,Dakhla,23.684,-15.957,18.6,26.9,0.0,33.3,11.93,7,Carotte,mature,44.9,23.2,78.4,35.7,65.0,1.05,0.02,36.18,7236.0,0.02
2019-07-13,Dakhla,23.684,-15.957,19.5,26.8,0.0,35.5,11.86,7,Chou,fin,50.5,23.2,27.8,34.4,52.2,0.95,0.02,37.48,7496.0,0.02
2019-07-14,Dakhla,23.684,-15.957,18.7,25.1,0.0,38.4,11.83,7,Oignon,jeune,50.9,19.4,173.3,84.1,107.5,0.7,0.01,31.39,3139.0,0.01
2019-07-15,Dakhla,23.684,-15.957,18.6,23.6,0.0,36.9,11.69,7,Tomate,mature,62.6,20.6,111.9,12.8,74.5,1.15,0.01,2.96,296.0,0.01
2019-07-16,Dakhla,23.684,-15.957,19.8,29.5,0.0,35.3,11.74,7,Laitue,mature,60.6,23.6,88.7,6.0,107.4,1.0,0.01,28.68,2868.0,0.01
2019-07-17,Dakhla,23.684,-15.957,20.6,27.3,0.0,31.7,11.67,7,Carotte,fin,24.8,24.0,34.1,12.9,61.0,0.95,0.01,39.93,3993.0,0.01
2019-07-18,Dakhla,23.684,-15.957,18.8,23.4,0.0,36.0,11.75,7,Chou,jeune,67.2,20.0,90.4,44.0,148.4,0.7,0.01,27.67,2767.0,0.01
2019-07-19,Dakhla,23.684,-15.957,17.5,23.8,0.0,36.0,10.83,7,Oignon,fin,52.4,18.7,139.3,95.6,59.6,0.75,0.01,29.03,2903.0,0.01
2019-07-20,Dakhla,23.684,-15.957,18.1,26.7,0.0,36.0,11.65,7,Tomate,fin,15.5,24.6,137.9,15.4,63.9,0.8,0.01,45.78,4578.0,0.01
2019-07-21,Dakhla,23.684,-15.957,20.2,26.4,0.0,37.9,11.63,7,Laitue,mature,74.8,23.1,16.3,70.5,49.0,1.0,0.01,11.63,1163.0,0.01
2019-07-22,Dakhla,23.684,-15.957,19.0,25.1,0.0,38.6,11.7,7,Carotte,mature,58.1,21.9,93.2,29.3,26.0,1.05,0.01,8.0,800.0,0.01
2019-07-23,Dakhla,23.684,-15.957,18.7,25.0,0.0,35.8,11.75,7,Chou,fin,73.1,23.4,155.4,84.4,122.2,0.95,0.01,5.25,525.0,0.01
2019-07-24,Dakhla,23.684,-15.957,18.4,24.1,0.0,35.1,11.72,7,Oignon,mature,41.7,24.2,140.2,49.3,77.0,1.05,0.01,24.19,2419.0,0.01
2019-07-25,Dakhla,23.684,-15.957,18.7,23.8,0.0,35.7,11.37,7,Tomate,fin,48.1,23.9,63.4,7.5,23.5,0.8,0.01,0.89,89.0,0.01
2019-07-26,Dakhla,23.684,-15.957,19.3,29.7,0.0,34.6,11.74,7,Laitue,jeune,28.3,23.0,1.8,25.9,41.9,0.7,0.01,31.33,3133.0,0.01
2019-07-27,Dakhla,23.684,-15.957,19.7,25.2,0.0,38.2,11.74,7,Carotte,fin,61.4,24.9,34.5,1.1,15.3,0.95,0.01,27.64,2764.0,0.01
2019-07-28,Dakhla,23.684,-15.957,19.5,27.7,0.0,36.7,11.71,7,Chou,jeune,49.5,21.9,50.4,40.9,49.8,0.7,0.01,19.4,1940.0,0.01
2019-07-29,Dakhla,23.684,-15.957,19.1,25.9,0.0,34.0,11.76,7,Oignon,mature,51.3,23.3,105.0,43.7,82.2,1.05,0.01,40.26,4026.0,0.01
2019-07-30,Dakhla,23.684,-15.957,17.7,24.8,0.0,37.1,11.85,7,Tomate,fin,15.1,20.2,113.8,4.0,133.7,0.8,0.01,23.57,2357.0,0.01
2019-07-31,Dakhla,23.684,-15.957,17.9,23.8,0.0,36.6,11.7,7,Laitue,mature,23.3,18.4,175.5,3.3,36.9,1.0,0.01,32.36,3236.0,0.01
2019-08-01,Dakhla,23.684,-15.957,17.3,24.7,0.0,35.1,11.83,8,Carotte,jeune,34.9,18.1,157.9,91.8,36.1,0.7,0.01,41.06,4106.0,0.01
2019-08-02,Dakhla,23.684,-15.957,17.8,24.8,0.0,35.6,11.84,8,Chou,fin,65.7,21.3,178.1,34.1,12.8,0.95,0.01,28.57,2857.0,0.01
2019-08-03,Dakhla,23.684,-15.957,18.5,25.0,0.0,36.3,11.8,8,Oignon,mature,27.0,22.7,55.3,35.1,25.6,1.05,0.01,7.49,749.0,0.01
2019-08-04,Dakhla,23.684,-15.957,18.0,25.1,0.0,33.7,11.86,8,Tomate,fin,43.3,21.1,14.0,88.8,18.5,0.8,0.01,19.23,1923.0,0.01
2019-08-05,Dakhla,23.684,-15.957,17.8,24.6,0.0,37.0,10.22,8,Laitue,mature,53.3,21.8,157.2,42.6,28.3,1.0,0.01,6.36,636.0,0.01
2019-08-06,Dakhla,23.684,-15.957,18.5,24.8,0.0,36.4,10.48,8,Carotte,fin,23.6,19.3,123.7,52.1,23.6,0.95,0.01,14.29,1429.0,0.01
2019-08-07,Dakhla,23.684,-15.957,18.5,25.2,0.0,31.7,10.71,8,Chou,jeune,31.5,23.4,51.7,33.4,89.3,0.7,0.01,0.95,95.0,0.01
2019-08-08,Dakhla,23.684,-15.957,20.6,28.8,0.0,21.4,11.59,8,Oignon,fin,37.5,24.1,85.9,44.1,34.5,0.75,0.01,47.86,4786.0,0.01
2019-08-09,Dakhla,23.684,-15.957,20.0,26.8,0.0,28.9,11.68,8,Tomate,mature,45.3,20.7,25.3,1.3,95.8,1.15,0.01,15.22,1522.0,0.01
2019-08-10,Dakhla,23.684,-15.957,20.0,27.3,0.0,38.4,11.78,8,Laitue,mature,31.1,25.3,159.4,84.3,142.2,1.0,0.01,25.7,2570.0,0.01
2019-08-11,Dakhla,23.684,-15.957,19.6,26.5,0.0,38.0,11.65,8,Carotte,jeune,50.4,25.5,131.6,66.4,47.4,0.7,0.01,35.67,3567.0,0.01
2019-08-12,Dakhla,23.684,-15.957,19.2,26.8,0.0,36.1,11.8,8,Chou,mature,28.1,23.4,27.5,49.0,28.0,1.05,0.01,28.36,2836.0,0.01
2019-08-13,Dakhla,23.684,-15.957,19.4,25.5,0.0,36.7,11.8,8,Oignon,jeune,54.3,22.7,133.2,37.5,108.7,0.7,0.01,7.64,764.0,0.01
2019-08-14,Dakhla,23.684,-15.957,19.3,26.3,0.0,35.5,11.72,8,Tomate,fin,19.5,23.9,73.6,93.3,0.2,0.8,0.01,39.98,3998.0,0.01
2019-08-15,Dakhla,23.684,-15.957,19.6,25.2,0.0,38.2,11.82,8,Laitue,mature,72.0,23.8,105.7,6.9,30.6,1.0,0.01,48.04,4804.0,0.01
2019-08-16,Dakhla,23.684,-15.957,19.5,26.4,0.0,26.2,11.28,8,Carotte,jeune,36.6,20.5,117.6,38.6,125.8,0.7,0.01,21.27,2127.0,0.01
2019-08-17,Dakhla,23.684,-15.957,18.9,25.4,0.0,18.8,11.79,8,Chou,jeune,35.3,23.1,13.9,36.2,142.0,0.7,0.01,12.1,1210.0,0.01
2019-08-18,Dakhla,23.684,-15.957,19.3,25.7,0.0,18.0,11.24,8,Oignon,fin,51.0,23.8,58.9,29.7,23.8,0.75,0.01,3.76,376.0,0.01
2019-08-19,Dakhla,23.684,-15.957,18.2,26.5,0.0,18.5,10.77,8,Tomate,mature,64.4,19.8,114.0,69.9,81.1,1.15,0.01,35.25,3525.0,0.01
2019-08-20,Dakhla,23.684,-15.957,21.9,29.9,0.0,36.2,11.58,8,Laitue,fin,37.3,26.5,116.7,25.6,51.2,0.95,0.01,38.02,3802.0,0.01
2019-08-21,Dakhla,23.684,-15.957,19.9,25.7,0.0,39.8,11.83,8,Carotte,mature,45.5,24.4,6.9,76.7,27.3,1.05,0.01,5.53,553.0,0.01
2019-08-22,Dakhla,23.684,-15.957,19.1,26.6,0.0,33.7,11.65,8,Chou,fin,46.8,23.8,96.6,69.0,133.7,0.95,0.01,42.72,4272.0,0.01
2019-08-23,Dakhla,23.684,-15.957,18.4,24.7,0.0,25.3,11.8,8,Oignon,fin,28.5,19.2,36.0,62.6,20.9,0.75,0.01,40.5,4050.0,0.01
2019-08-24,Dakhla,23.684,-15.957,20.1,24.3,0.0,15.9,10.51,8,Tomate,mature,55.3,24.9,147.5,7.6,107.6,1.15,0.01,27.92,2792.0,0.01
2019-08-25,Dakhla,23.684,-15.957,20.0,26.3,0.0,24.2,10.8,8,Laitue,mature,34.3,25.5,113.4,97.5,60.7,1.0,0.01,8.29,829.0,0.01
2019-08-26,Dakhla,23.684,-15.957,20.4,25.9,0.0,23.0,10.0,8,Carotte,mature,43.4,23.8,7.2,89.5,114.0,1.05,0.01,7.25,725.0,0.01
