date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm,saison,amplitude_thermique,fertilite_sol,type_culture
2024-07-26,Chefchaouen,35.171,-5.265,19.6,33.5,0.0,10.2,13.0,7,Vigne,fin,30.5,26.8,30.9,22.7,123.1,0.45,0.01,4.01,0.0,0.0,ete,13.9,176.7,arbre
2024-07-29,Chefchaouen,35.171,-5.265,21.6,36.6,1.8,10.8,13.0,7,Figuier,fin,40.5,28.5,98.4,39.6,66.5,0.65,0.0,3.16,0.0,0.0,ete,15.0,204.5,arbre
2024-07-30,Chefchaouen,35.171,-5.265,20.5,37.4,0.0,5.3,13.0,7,Noyer,jeune,73.0,30.4,57.5,89.3,53.7,0.5,0.0,46.41,0.0,0.0,ete,16.9,200.5,arbre
2024-07-31,Chefchaouen,35.171,-5.265,22.5,38.2,0.1,7.6,13.0,7,Vigne,fin,40.9,31.7,16.6,12.1,120.8,0.45,0.0,24.68,0.0,0.0,ete,15.7,149.5,arbre
2024-08-03,Chefchaouen,35.171,-5.265,17.5,35.0,0.0,7.0,13.0,8,Figuier,mature,71.9,26.5,150.3,96.3,85.3,0.85,0.0,12.81,0.0,0.0,ete,17.5,331.90000000000003,arbre
2024-08-04,Chefchaouen,35.171,-5.265,17.7,36.3,0.0,5.7,13.0,8,Noyer,mature,61.8,28.7,36.0,45.0,125.6,1.1,0.0,36.71,0.0,0.0,ete,18.6,206.6,arbre
2024-08-05,Chefchaouen,35.171,-5.265,20.5,36.0,0.0,7.6,13.0,8,Vigne,mature,53.7,26.9,143.8,97.8,39.3,0.85,0.0,34.71,0.0,0.0,ete,15.5,280.90000000000003,arbre
2024-08-08,Chefchaouen,35.171,-5.265,21.3,33.6,0.0,7.6,13.0,8,Figuier,fin,71.0,27.5,16.7,31.3,96.4,0.65,0.0,27.46,0.0,0.0,ete,12.3,144.4,arbre
2024-08-09,Chefchaouen,35.171,-5.265,17.1,35.4,0.0,6.6,13.0,8,Noyer,fin,46.4,25.9,65.6,3.4,58.2,0.65,0.0,41.43,0.0,0.0,ete,18.3,127.2,arbre
2024-08-10,Chefchaouen,35.171,-5.265,20.0,37.2,0.0,4.0,13.0,8,Vigne,fin,54.6,31.1,137.5,45.9,102.7,0.45,0.0,8.26,0.0,0.0,ete,17.2,286.1,arbre
2024-08-13,Chefchaouen,35.171,-5.265,17.3,29.9,0.0,9.2,12.91,8,Figuier,mature,63.6,24.4,3.0,35.4,77.4,0.85,0.0,7.58,0.0,0.0,ete,12.6,115.8,arbre
2024-08-14,Chefchaouen,35.171,-5.265,13.9,28.8,0.0,9.0,13.0,8,Noyer,jeune,47.3,24.2,193.1,74.5,8.2,0.5,0.0,16.43,0.0,0.0,ete,14.9,275.8,arbre
2024-08-15,Chefchaouen,35.171,-5.265,16.3,30.5,0.0,11.9,13.0,8,Vigne,mature,17.5,22.1,196.5,25.5,97.5,0.85,0.0,10.92,0.0,0.0,ete,14.2,319.5,arbre
2024-08-18,Chefchaouen,35.171,-5.265,19.3,37.7,0.0,9.9,13.0,8,Figuier,mature,61.9,25.7,19.6,78.8,61.5,0.85,0.0,4.76,0.0,0.0,ete,18.4,159.9,arbre
2024-08-19,Chefchaouen,35.171,-5.265,21.6,34.3,0.0,11.8,13.0,8,Noyer,mature,49.2,27.0,2.8,81.5,78.9,1.1,0.0,28.4,0.0,0.0,ete,12.7,163.2,arbre
2024-08-20,Chefchaouen,35.171,-5.265,20.8,34.3,0.0,6.8,12.19,8,Vigne,jeune,65.7,29.7,100.1,13.2,37.4,0.3,0.0,41.68,0.0,0.0,ete,13.5,150.7,arbre
2024-08-23,Chefchaouen,35.171,-5.265,16.7,31.9,0.0,7.5,12.92,8,Figuier,mature,37.4,24.4,183.6,12.0,25.7,0.85,0.0,27.87,0.0,0.0,ete,15.2,221.3,arbre
2024-08-24,Chefchaouen,35.171,-5.265,19.3,34.0,0.0,7.3,12.9,8,Noyer,mature,70.5,26.2,172.0,82.9,118.7,1.1,0.0,46.96,0.0,0.0,ete,14.7,373.6,arbre
2024-08-25,Chefchaouen,35.171,-5.265,19.7,35.9,0.0,9.5,12.88,8,Vigne,mature,64.2,27.0,138.0,60.7,92.8,0.85,0.0,24.96,0.0,0.0,ete,16.2,291.5,arbre
2024-08-28,Chefchaouen,35.171,-5.265,19.6,31.6,0.3,5.1,12.17,8,Figuier,mature,18.2,26.3,67.9,19.9,45.7,0.85,0.0,31.4,0.0,0.0,ete,12.0,133.5,arbre
2024-08-29,Chefchaouen,35.171,-5.265,20.1,30.1,0.8,11.0,8.56,8,Noyer,jeune,75.0,27.9,13.1,31.5,9.4,0.5,0.0,23.84,0.0,0.0,ete,10.0,54.0,arbre
2024-08-30,Chefchaouen,35.171,-5.265,19.1,30.6,0.5,6.2,12.17,8,Vigne,mature,53.5,24.2,54.5,78.1,80.7,0.85,0.0,47.51,0.0,0.0,ete,11.5,213.3,arbre
2024-09-02,Chefchaouen,35.171,-5.265,17.1,31.7,0.0,9.0,12.44,9,Figuier,fin,32.4,25.7,100.6,88.9,45.1,0.65,0.0,4.46,0.0,0.0,automne,14.6,234.6,arbre
2024-09-03,Chefchaouen,35.171,-5.265,17.9,31.2,0.0,10.5,12.37,9,Noyer,mature,43.7,24.1,56.8,2.1,27.0,1.1,0.0,6.02,0.0,0.0,automne,13.3,85.9,arbre
2024-09-04,Chefchaouen,35.171,-5.265,14.4,30.5,0.0,8.0,12.38,9,Vigne,jeune,69.0,21.2,197.6,58.8,32.4,0.3,0.0,3.07,0.0,0.0,automne,16.1,288.79999999999995,arbre
2024-09-07,Chefchaouen,35.171,-5.265,19.5,33.1,4.5,11.4,10.78,9,Figuier,fin,57.1,28.0,171.4,6.4,143.2,0.65,0.0,47.54,0.0,0.0,automne,13.6,321.0,arbre
2024-09-08,Chefchaouen,35.171,-5.265,17.0,26.9,2.8,13.4,11.89,9,Noyer,fin,30.0,20.7,35.3,4.6,42.2,0.65,0.01,3.68,0.0,0.0,automne,9.9,82.1,arbre
2024-09-09,Chefchaouen,35.171,-5.265,12.3,26.2,0.0,8.2,11.99,9,Vigne,jeune,61.5,21.5,107.2,86.0,0.4,0.3,0.0,41.59,0.0,0.0,automne,13.9,193.6,arbre
2024-09-12,Chefchaouen,35.171,-5.265,13.9,28.8,0.0,9.7,11.9,9,Figuier,jeune,26.7,23.1,154.8,87.2,66.3,0.5,0.0,3.16,0.0,0.0,automne,14.9,308.3,arbre
2024-09-13,Chefchaouen,35.171,-5.265,15.6,30.3,0.0,11.2,11.89,9,Noyer,mature,24.6,22.0,188.2,21.0,135.2,1.1,0.0,19.52,0.0,0.0,automne,14.7,344.4,arbre
2024-09-14,Chefchaouen,35.171,-5.265,17.2,26.4,0.0,11.2,11.0,9,Vigne,mature,20.0,24.5,95.5,58.3,43.0,0.85,0.0,43.68,0.0,0.0,automne,9.2,196.8,arbre
2024-09-17,Chefchaouen,35.171,-5.265,15.7,27.2,0.4,7.1,11.6,9,Figuier,mature,20.9,23.3,184.1,75.0,40.9,0.85,0.0,49.22,0.0,0.0,automne,11.5,300.0,arbre
2024-09-18,Chefchaouen,35.171,-5.265,14.8,26.8,0.5,5.1,11.82,9,Noyer,mature,38.2,23.6,93.1,18.2,24.2,1.1,0.0,24.68,0.0,0.0,automne,12.0,135.5,arbre
2024-09-19,Chefchaouen,35.171,-5.265,15.6,23.2,8.7,8.1,11.0,9,Vigne,mature,44.6,16.6,105.3,91.5,32.7,0.85,0.0,1.54,0.0,0.0,automne,7.6,229.5,arbre
2024-09-22,Chefchaouen,35.171,-5.265,16.2,24.3,0.0,12.9,11.71,9,Figuier,fin,60.3,21.3,63.4,53.3,149.2,0.65,0.0,49.08,0.0,0.0,automne,8.1,265.9,arbre
2024-09-23,Chefchaouen,35.171,-5.265,12.7,23.0,0.2,9.9,11.0,9,Noyer,mature,71.3,19.8,26.4,53.9,63.3,1.1,0.0,18.88,0.0,0.0,automne,10.3,143.6,arbre
2024-09-24,Chefchaouen,35.171,-5.265,11.0,21.9,0.0,8.9,11.75,9,Vigne,jeune,71.8,13.6,180.4,33.0,142.0,0.3,0.0,43.19,0.0,0.0,automne,10.9,355.4,arbre
2024-09-27,Chefchaouen,35.171,-5.265,13.6,20.4,2.1,6.8,4.96,9,Figuier,fin,37.5,16.3,22.6,65.7,83.3,0.65,0.0,30.66,0.0,0.0,automne,6.8,171.60000000000002,arbre
2024-09-28,Chefchaouen,35.171,-5.265,10.4,25.4,0.0,9.3,11.67,9,Noyer,jeune,22.7,18.9,35.5,32.9,135.6,0.5,0.0,47.39,0.0,0.0,automne,15.0,204.0,arbre
2024-09-29,Chefchaouen,35.171,-5.265,14.3,26.6,0.0,9.6,10.85,9,Vigne,fin,20.4,21.6,110.4,80.8,122.6,0.45,0.0,18.85,0.0,0.0,automne,12.3,313.79999999999995,arbre
2024-10-02,Chefchaouen,35.171,-5.265,16.2,28.1,0.0,8.0,11.29,10,Figuier,jeune,71.1,22.8,152.2,60.4,74.6,0.5,0.0,20.61,0.0,0.0,automne,11.9,287.2,arbre
2024-10-03,Chefchaouen,35.171,-5.265,14.5,24.5,1.4,7.8,8.23,10,Noyer,jeune,46.8,20.1,188.8,38.6,43.9,0.5,0.0,23.22,0.0,0.0,automne,10.0,271.3,arbre
2024-10-04,Chefchaouen,35.171,-5.265,14.9,23.7,0.0,7.6,10.94,10,Vigne,jeune,31.8,16.4,67.5,20.9,21.0,0.3,0.0,21.47,0.0,0.0,automne,8.8,109.4,arbre
2024-10-07,Chefchaouen,35.171,-5.265,16.3,23.5,1.9,12.0,7.84,10,Figuier,mature,64.6,18.4,146.2,50.3,78.9,0.85,0.0,1.61,0.0,0.0,automne,7.2,275.4,arbre
2024-10-08,Chefchaouen,35.171,-5.265,14.4,21.3,4.7,9.8,9.81,10,Noyer,fin,37.1,19.1,149.9,3.4,73.6,0.65,0.0,2.66,0.0,0.0,automne,6.9,226.9,arbre
2024-10-09,Chefchaouen,35.171,-5.265,13.6,20.9,8.2,14.5,10.07,10,Vigne,jeune,50.4,18.3,188.7,95.5,44.4,0.3,0.0,30.11,0.0,0.0,automne,7.3,328.6,arbre
2024-10-12,Chefchaouen,35.171,-5.265,16.2,23.2,2.4,13.2,7.0,10,Figuier,fin,40.0,17.1,189.0,87.7,6.7,0.65,0.01,9.23,0.0,0.0,automne,7.0,283.4,arbre
2024-10-13,Chefchaouen,35.171,-5.265,15.1,23.6,11.8,6.5,8.74,10,Noyer,fin,62.3,17.5,196.1,8.9,33.2,0.65,0.39,18.42,0.0,0.0,automne,8.5,238.2,arbre
2024-10-14,Chefchaouen,35.171,-5.265,14.5,22.2,11.1,7.0,7.06,10,Vigne,jeune,69.9,19.6,173.9,98.5,138.3,0.3,0.23,11.35,0.0,0.0,automne,7.7,410.7,arbre
2024-10-17,Chefchaouen,35.171,-5.265,12.4,17.8,7.2,12.2,9.72,10,Figuier,mature,50.6,17.8,56.0,95.4,87.2,0.85,0.74,13.8,0.0,0.0,automne,5.4,238.6,arbre
2024-10-18,Chefchaouen,35.171,-5.265,8.8,20.6,0.0,10.0,10.52,10,Noyer,fin,55.8,14.9,168.7,2.7,28.7,0.65,0.77,17.06,85300.0,0.5,automne,11.8,200.1,arbre
2024-10-19,Chefchaouen,35.171,-5.265,10.4,22.4,0.0,6.1,9.02,10,Vigne,jeune,64.8,14.0,194.9,66.8,94.7,0.3,0.8,15.06,36144.0,0.24,automne,12.0,356.4,arbre
2024-10-22,Chefchaouen,35.171,-5.265,13.5,22.6,0.0,9.3,9.34,10,Figuier,fin,35.6,17.2,170.1,1.4,29.6,0.65,0.4,23.41,60866.0,0.26,automne,9.1,201.1,arbre
2024-10-23,Chefchaouen,35.171,-5.265,12.5,21.2,0.0,9.3,9.68,10,Noyer,mature,58.8,15.1,77.7,88.0,38.1,1.1,0.54,30.17,178003.0,0.59,automne,8.7,203.8,arbre
2024-10-24,Chefchaouen,35.171,-5.265,11.5,22.9,1.1,6.9,10.15,10,Vigne,fin,53.6,20.2,163.0,34.5,123.3,0.45,0.54,33.9,0.0,0.0,automne,11.4,320.8,arbre
2024-10-27,Chefchaouen,35.171,-5.265,7.0,14.6,11.9,7.6,7.41,10,Figuier,mature,39.4,13.6,58.6,22.5,40.9,0.85,0.4,30.8,0.0,0.0,automne,7.6,122.0,arbre
2024-10-28,Chefchaouen,35.171,-5.265,5.1,15.1,2.4,9.1,5.76,10,Noyer,jeune,47.3,12.1,114.7,15.9,113.8,0.5,0.11,39.0,0.0,0.0,automne,10.0,244.4,arbre
2024-10-29,Chefchaouen,35.171,-5.265,8.6,13.0,11.3,14.2,6.76,10,Vigne,fin,27.7,13.1,87.9,42.1,144.7,0.45,0.3,43.4,0.0,0.0,automne,4.4,274.7,arbre
2024-11-01,Chefchaouen,35.171,-5.265,9.3,20.4,0.0,5.8,10.0,11,Figuier,jeune,45.4,17.7,36.6,65.6,37.7,0.5,0.7,10.5,36750.0,0.35,automne,11.1,139.89999999999998,arbre
2024-11-02,Chefchaouen,35.171,-5.265,9.6,18.5,2.9,8.2,10.0,11,Noyer,mature,71.8,16.4,90.8,56.1,113.7,1.1,0.81,13.17,0.0,0.0,automne,8.9,260.6,arbre
2024-11-03,Chefchaouen,35.171,-5.265,10.0,20.6,0.0,9.5,8.0,11,Vigne,mature,23.5,12.7,177.8,69.7,57.2,0.85,0.93,2.34,18486.0,0.79,automne,10.6,304.7,arbre
2024-11-06,Chefchaouen,35.171,-5.265,10.5,22.1,0.0,8.8,10.0,11,Figuier,mature,21.5,18.5,167.7,79.9,135.3,0.85,1.72,42.48,620208.0,1.46,automne,11.6,382.9,arbre
2024-11-07,Chefchaouen,35.171,-5.265,10.1,25.0,0.0,8.5,9.61,11,Noyer,jeune,39.6,16.8,150.4,81.5,12.5,0.5,1.68,49.12,412608.0,0.84,automne,14.9,244.4,arbre
2024-11-08,Chefchaouen,35.171,-5.265,17.0,22.2,0.0,7.4,6.78,11,Vigne,mature,35.9,19.9,39.7,88.4,56.0,0.85,0.9,47.34,359784.0,0.76,automne,5.2,184.1,arbre
2024-11-11,Chefchaouen,35.171,-5.265,8.9,19.9,0.0,9.8,10.0,11,Figuier,mature,25.5,12.7,188.7,62.0,48.5,0.85,1.09,4.96,46128.0,0.93,automne,11.0,299.2,arbre
2024-11-12,Chefchaouen,35.171,-5.265,8.0,18.5,0.0,8.8,10.0,11,Noyer,mature,57.1,13.5,38.3,4.7,7.7,1.1,0.95,38.78,403312.0,1.04,automne,10.5,50.7,arbre
2024-11-13,Chefchaouen,35.171,-5.265,8.7,14.4,2.4,13.3,4.64,11,Vigne,fin,73.4,10.8,45.4,58.0,138.2,0.45,0.21,14.01,0.0,0.0,automne,5.7,241.6,arbre
2024-11-16,Chefchaouen,35.171,-5.265,11.9,24.2,1.5,13.9,9.97,11,Figuier,mature,32.1,18.8,83.7,82.0,125.6,0.85,1.22,33.89,0.0,0.0,automne,12.3,291.29999999999995,arbre
2024-11-17,Chefchaouen,35.171,-5.265,11.6,24.0,0.2,11.8,9.83,11,Noyer,jeune,65.3,20.3,93.7,68.5,68.3,0.5,0.98,40.4,117160.0,0.29,automne,12.4,230.5,arbre
2024-11-18,Chefchaouen,35.171,-5.265,12.4,23.8,0.0,5.2,9.94,11,Vigne,mature,54.2,16.6,117.6,44.8,73.5,0.85,1.24,12.2,128100.0,1.05,automne,11.4,235.9,arbre
2024-11-21,Chefchaouen,35.171,-5.265,8.8,17.1,0.0,9.3,9.89,11,Figuier,mature,53.2,11.8,119.9,24.2,3.9,0.85,0.74,18.92,119196.0,0.63,automne,8.3,148.0,arbre
2024-11-22,Chefchaouen,35.171,-5.265,7.7,17.2,0.0,6.0,8.62,11,Noyer,fin,25.3,11.2,167.3,98.0,61.5,0.65,0.76,7.11,34839.0,0.49,automne,9.5,326.8,arbre
2024-11-23,Chefchaouen,35.171,-5.265,5.5,21.2,0.0,4.3,9.86,11,Vigne,mature,32.1,12.6,47.5,99.2,77.7,0.85,1.04,21.98,193424.0,0.88,automne,15.7,224.4,arbre
2024-11-26,Chefchaouen,35.171,-5.265,13.0,21.5,0.0,9.9,9.21,11,Figuier,mature,40.1,15.2,142.2,25.9,82.6,0.85,0.56,8.18,39264.0,0.48,automne,8.5,250.7,arbre
2024-11-27,Chefchaouen,35.171,-5.265,11.8,21.5,0.0,8.1,9.79,11,Noyer,fin,65.7,15.8,197.7,44.3,132.1,0.65,1.08,11.51,80570.0,0.7,automne,9.7,374.1,arbre
2024-11-28,Chefchaouen,35.171,-5.265,10.4,23.5,0.0,5.2,9.78,11,Vigne,fin,51.1,17.4,69.8,34.3,34.1,0.45,1.14,25.31,129081.0,0.51,automne,13.1,138.2,arbre
2024-12-01,Chefchaouen,35.171,-5.265,11.1,22.9,0.0,5.2,8.78,12,Figuier,jeune,54.5,17.5,136.0,75.9,85.4,0.5,0.85,28.97,121674.0,0.42,hiver,11.8,297.3,arbre
2024-12-02,Chefchaouen,35.171,-5.265,10.7,21.4,0.0,5.1,8.6,12,Noyer,fin,29.9,13.7,83.1,41.1,101.8,0.65,0.83,49.19,265626.0,0.54,hiver,10.7,226.0,arbre
2024-12-03,Chefchaouen,35.171,-5.265,10.7,18.6,0.0,9.7,9.7,12,Vigne,fin,34.3,11.9,107.4,85.0,6.3,0.45,0.82,27.22,100714.0,0.37,hiver,7.9,198.7,arbre
2024-12-06,Chefchaouen,35.171,-5.265,7.5,21.7,0.0,5.6,9.66,12,Figuier,jeune,31.8,11.8,143.7,58.0,134.7,0.5,0.98,45.61,223489.0,0.49,hiver,14.2,336.4,arbre
2024-12-07,Chefchaouen,35.171,-5.265,10.4,19.5,0.0,6.4,8.79,12,Noyer,fin,59.4,12.7,103.8,14.1,52.4,0.65,0.77,22.59,112950.0,0.5,hiver,9.1,170.29999999999998,arbre
2024-12-08,Chefchaouen,35.171,-5.265,6.2,15.7,0.0,6.6,9.0,12,Vigne,fin,58.1,10.5,102.9,54.2,46.1,0.45,0.8,29.25,105300.0,0.36,hiver,9.5,203.2,arbre
2024-12-11,Chefchaouen,35.171,-5.265,0.3,9.2,3.3,9.3,5.41,12,Figuier,jeune,30.9,2.1,176.8,7.8,140.0,0.5,0.16,46.15,0.0,0.0,hiver,8.9,324.6,arbre
2024-12-12,Chefchaouen,35.171,-5.265,5.0,9.3,2.2,11.0,3.14,12,Noyer,mature,38.1,7.6,197.8,8.9,121.2,1.1,0.1,30.74,0.0,0.0,hiver,4.3,327.90000000000003,arbre
2024-12-13,Chefchaouen,35.171,-5.265,4.1,12.6,1.0,7.9,8.87,12,Vigne,mature,70.5,11.1,127.9,8.7,15.2,0.85,0.26,37.08,0.0,0.0,hiver,8.5,151.79999999999998,arbre
2024-12-16,Chefchaouen,35.171,-5.265,4.0,14.0,0.0,11.8,9.27,12,Figuier,jeune,39.6,6.7,90.0,65.6,54.2,0.5,0.81,6.43,25720.0,0.4,hiver,10.0,209.8,arbre
2024-12-17,Chefchaouen,35.171,-5.265,5.3,19.6,0.0,7.9,9.1,12,Noyer,fin,35.5,13.4,134.1,55.9,36.5,0.65,0.22,11.82,16548.0,0.14,hiver,14.3,226.5,arbre
2024-12-18,Chefchaouen,35.171,-5.265,9.7,23.4,0.0,3.3,9.37,12,Vigne,jeune,64.9,15.4,89.0,29.6,21.6,0.3,0.96,47.01,136329.0,0.29,hiver,13.7,140.2,arbre
2024-12-21,Chefchaouen,35.171,-5.265,4.9,13.7,0.0,11.2,8.03,12,Figuier,jeune,34.3,11.4,117.8,97.5,112.7,0.5,0.23,46.79,56148.0,0.12,hiver,8.8,328.0,arbre
2024-12-22,Chefchaouen,35.171,-5.265,8.9,16.3,0.0,10.4,8.0,12,Noyer,jeune,41.6,11.6,173.7,50.5,99.8,0.5,0.66,15.25,50325.0,0.33,hiver,7.4,324.0,arbre
2024-12-23,Chefchaouen,35.171,-5.265,7.0,18.2,0.0,4.4,9.39,12,Vigne,jeune,74.0,11.6,1.2,49.2,101.8,0.3,0.72,17.91,39402.0,0.22,hiver,11.2,152.2,arbre
2024-12-26,Chefchaouen,35.171,-5.265,6.1,16.4,0.0,9.4,9.13,12,Figuier,fin,70.8,10.4,19.9,5.1,145.7,0.65,0.66,6.64,28552.0,0.43,hiver,10.3,170.7,arbre
2024-12-27,Chefchaouen,35.171,-5.265,5.8,13.6,0.0,10.5,8.74,12,Noyer,jeune,40.1,9.8,85.7,71.9,9.8,0.5,0.43,49.15,108130.0,0.22,hiver,7.8,167.40000000000003,arbre
2024-12-28,Chefchaouen,35.171,-5.265,4.4,13.3,0.0,9.6,9.05,12,Vigne,mature,63.5,6.8,139.8,15.5,29.8,0.85,0.38,15.4,49280.0,0.32,hiver,8.9,185.1,arbre
2024-12-31,Chefchaouen,35.171,-5.265,1.4,13.2,0.2,7.5,9.23,12,Figuier,fin,63.4,6.8,133.2,72.0,32.4,0.65,0.33,26.58,2658.0,0.01,hiver,11.8,237.6,arbre
2025-01-01,Chefchaouen,35.171,-5.265,1.0,12.2,0.0,8.4,9.14,1,Noyer,fin,63.2,9.1,12.7,48.3,16.4,0.65,0.24,24.66,39456.0,0.16,hiver,11.2,77.4,arbre
2025-01-02,Chefchaouen,35.171,-5.265,1.2,14.4,0.0,6.7,9.24,1,Vigne,mature,64.9,8.3,122.5,30.8,9.1,0.85,0.32,6.73,18171.0,0.27,hiver,13.2,162.4,arbre
2025-01-05,Chefchaouen,35.171,-5.265,5.6,14.5,0.3,15.8,8.22,1,Figuier,jeune,46.7,11.6,152.0,16.6,145.9,0.5,0.22,42.24,0.0,0.0,hiver,8.9,314.5,arbre
2025-01-06,Chefchaouen,35.171,-5.265,6.3,9.7,25.7,11.4,2.0,1,Noyer,mature,58.2,8.0,70.4,68.3,51.7,1.1,0.08,37.19,0.0,0.0,hiver,3.4,190.4,arbre
2025-01-07,Chefchaouen,35.171,-5.265,4.4,13.4,0.1,4.7,9.01,1,Vigne,mature,34.9,9.7,50.8,71.0,26.1,0.85,0.36,2.65,5565.0,0.21,hiver,9.0,147.9,arbre
2025-01-10,Chefchaouen,35.171,-5.265,7.6,18.6,0.0,6.7,9.13,1,Figuier,mature,17.8,11.0,60.0,75.2,34.0,0.85,0.67,31.51,179607.0,0.57,hiver,11.0,169.2,arbre
2025-01-11,Chefchaouen,35.171,-5.265,7.3,17.6,0.0,9.2,8.45,1,Noyer,fin,18.7,10.3,192.6,46.2,101.7,0.65,0.54,30.13,105455.0,0.35,hiver,10.3,340.5,arbre
2025-01-12,Chefchaouen,35.171,-5.265,5.3,17.3,0.0,6.4,9.14,1,Vigne,mature,25.6,13.8,80.0,96.3,118.2,0.85,0.62,7.3,38690.0,0.53,hiver,12.0,294.5,arbre
2025-01-15,Chefchaouen,35.171,-5.265,0.5,11.6,0.0,8.6,9.51,1,Figuier,fin,18.8,3.8,72.7,6.8,76.6,0.65,0.34,10.87,23914.0,0.22,hiver,11.1,156.1,arbre
2025-01-16,Chefchaouen,35.171,-5.265,1.4,11.3,0.0,8.2,9.5,1,Noyer,fin,53.5,4.2,115.7,90.4,38.1,0.65,0.41,13.24,35748.0,0.27,hiver,9.9,244.2,arbre
2025-01-17,Chefchaouen,35.171,-5.265,3.4,11.9,0.3,8.8,8.72,1,Vigne,jeune,40.3,8.2,180.8,95.9,40.9,0.3,0.19,6.43,0.0,0.0,hiver,8.5,317.6,arbre
2025-01-20,Chefchaouen,35.171,-5.265,5.9,13.8,0.9,10.7,3.37,1,Figuier,fin,70.8,11.8,33.7,36.9,142.9,0.65,0.42,20.36,0.0,0.0,hiver,7.9,213.5,arbre
2025-01-21,Chefchaouen,35.171,-5.265,8.4,18.4,0.0,14.2,9.78,1,Noyer,mature,59.2,14.2,61.6,6.7,114.4,1.1,0.67,7.97,58978.0,0.74,hiver,10.0,182.7,arbre
2025-01-22,Chefchaouen,35.171,-5.265,8.2,17.4,0.0,14.0,9.58,1,Vigne,fin,72.1,10.3,75.7,49.2,143.2,0.45,0.6,27.25,73575.0,0.27,hiver,9.2,268.1,arbre
2025-01-25,Chefchaouen,35.171,-5.265,7.8,15.5,0.5,10.7,8.25,1,Figuier,mature,64.9,13.8,142.6,83.0,29.2,0.85,0.3,40.46,0.0,0.0,hiver,7.7,254.8,arbre
2025-01-26,Chefchaouen,35.171,-5.265,8.7,16.4,0.0,12.0,8.13,1,Noyer,mature,21.8,15.5,82.2,90.9,45.7,1.1,0.27,24.03,72090.0,0.3,hiver,7.7,218.8,arbre
2025-01-27,Chefchaouen,35.171,-5.265,11.8,13.5,22.1,13.3,0.0,1,Vigne,jeune,55.4,11.6,54.5,29.0,85.6,0.3,0.14,5.24,0.0,0.0,hiver,1.7,169.1,arbre
2025-01-30,Chefchaouen,35.171,-5.265,2.6,11.5,15.0,11.2,7.72,1,Figuier,fin,63.9,7.6,92.6,33.8,74.7,0.65,0.44,22.68,0.0,0.0,hiver,8.9,201.1,arbre
2025-01-31,Chefchaouen,35.171,-5.265,0.1,12.5,0.0,8.2,9.96,1,Noyer,mature,22.8,7.5,175.3,72.1,120.9,1.1,0.61,37.84,253528.0,0.67,hiver,12.4,368.3,arbre
2025-02-01,Chefchaouen,35.171,-5.265,1.6,11.6,0.0,8.9,10.3,2,Vigne,mature,61.4,8.7,104.2,57.9,42.8,0.85,0.47,3.64,14560.0,0.4,hiver,10.0,204.9,arbre
2025-02-04,Chefchaouen,35.171,-5.265,4.2,12.5,0.4,8.7,8.46,2,Figuier,jeune,45.6,5.5,156.0,98.5,56.9,0.5,0.29,10.08,0.0,0.0,hiver,8.3,311.4,arbre
2025-02-05,Chefchaouen,35.171,-5.265,2.7,13.7,0.0,9.9,10.17,2,Noyer,fin,72.2,7.3,34.3,19.6,79.6,0.65,0.9,23.77,140243.0,0.59,hiver,11.0,133.5,arbre
2025-02-06,Chefchaouen,35.171,-5.265,3.0,14.1,0.0,8.1,10.5,2,Vigne,mature,19.0,10.4,148.8,66.9,27.0,0.85,1.04,29.68,261184.0,0.88,hiver,11.1,242.7,arbre
2025-02-09,Chefchaouen,35.171,-5.265,5.1,16.9,0.0,6.9,9.89,2,Figuier,mature,57.5,11.3,182.6,78.4,31.3,0.85,1.19,49.73,502273.0,1.01,hiver,11.8,292.3,arbre
2025-02-10,Chefchaouen,35.171,-5.265,4.6,18.3,0.0,10.3,10.62,2,Noyer,jeune,20.1,9.8,191.7,99.9,14.1,0.5,1.32,37.39,246774.0,0.66,hiver,13.7,305.70000000000005,arbre
2025-02-11,Chefchaouen,35.171,-5.265,6.0,17.7,0.0,16.0,10.67,2,Vigne,mature,48.6,10.3,84.4,72.2,38.9,0.85,1.41,23.56,282720.0,1.2,hiver,11.7,195.50000000000003,arbre
2025-02-14,Chefchaouen,35.171,-5.265,5.6,20.4,0.0,8.8,10.77,2,Figuier,mature,60.0,12.4,156.6,4.0,146.3,0.85,1.73,35.39,520233.0,1.47,hiver,14.8,306.9,arbre
2025-02-15,Chefchaouen,35.171,-5.265,7.9,20.8,0.0,9.1,6.83,2,Noyer,mature,50.8,15.1,28.2,34.6,35.8,1.1,0.95,44.65,464360.0,1.04,hiver,12.9,98.6,arbre
2025-02-16,Chefchaouen,35.171,-5.265,7.4,14.0,0.3,9.7,8.8,2,Vigne,fin,22.6,9.6,58.3,3.1,8.3,0.45,0.6,22.05,0.0,0.0,hiver,6.6,69.7,arbre
2025-02-19,Chefchaouen,35.171,-5.265,8.2,17.5,2.7,6.8,7.92,2,Figuier,mature,60.0,15.2,69.2,22.3,128.1,0.85,0.92,22.83,0.0,0.0,hiver,9.3,219.6,arbre
