date,region,latitude,longitude,temperature,humidite_air,precipitations,rayonnement,vitesse_vent,evapotranspiration,humidite_sol,type_sol,type_plante,stade_croissance,besoin_eau_annuel_mm,besoin_eau_journalier_mm
2020-09-02,oriental,34.68,-1.9,21.01,56.85,0.25,24.88,2.8,0.0,19.9,argileux,olivier,floraison,600,0.0
2020-09-03,oriental,34.68,-1.9,22.34,41.74,0.0,25.95,2.71,0.0,59.4,sableux,orge,maturité,270,0.0
2020-09-04,oriental,34.68,-1.9,24.82,39.65,0.0,24.85,3.5,0.0,20.5,argileux,olivier,fructification,600,0.0
2020-09-05,oriental,34.68,-1.9,23.46,51.0,0.05,25.19,2.33,0.0,60.7,limoneux,olivier,maturité,600,0.0
2020-09-06,oriental,34.68,-1.9,22.78,48.14,0.0,25.35,2.19,0.0,26.2,argileux,blé,tallage,350,0.0
2020-09-07,oriental,34.68,-1.9,24.29,42.41,0.0,25.07,2.24,0.0,16.6,argileux,vigne,maturité,400,0.0
2020-09-08,oriental,34.68,-1.9,22.49,57.4,0.12,22.73,2.94,0.0,50.9,calcaire,olivier,repos,600,0.0
2020-09-09,oriental,34.68,-1.9,22.42,57.85,0.07,22.63,2.33,0.0,32.5,argileux,olivier,maturité,600,0.0
2020-09-10,oriental,34.68,-1.9,22.67,47.82,0.0,24.47,2.35,0.0,69.3,calcaire,vigne,repos,400,0.0
2020-09-11,oriental,34.68,-1.9,24.39,36.28,0.0,24.14,2.42,0.0,25.2,argilo-limoneux,orge,tallage,270,0.0
2020-09-12,oriental,34.68,-1.9,26.15,30.28,0.02,23.45,3.05,0.0,44.6,limoneux,olivier,fructification,600,0.0
2020-09-13,oriental,34.68,-1.9,26.08,34.6,0.25,20.16,1.66,0.0,31.6,argilo-limoneux,blé,tallage,350,0.0
2020-09-14,oriental,34.68,-1.9,23.05,62.06,2.21,17.14,2.51,0.0,36.7,argileux,olivier,maturité,600,0.0
2020-09-15,oriental,34.68,-1.9,24.88,52.52,0.02,22.27,2.4,0.01,52.0,calcaire,orge,maturité,270,0.0
2020-09-16,oriental,34.68,-1.9,24.61,49.98,0.41,18.93,2.49,0.01,33.3,sableux,vigne,repos,400,0.0
2020-09-17,oriental,34.68,-1.9,23.68,58.27,0.15,15.01,3.38,0.0,37.8,calcaire,vigne,floraison,400,0.0
2020-09-18,oriental,34.68,-1.9,24.41,58.2,1.86,12.84,5.97,0.0,40.8,limoneux,olivier,maturité,600,0.0
2020-09-19,oriental,34.68,-1.9,22.93,64.89,0.05,19.47,2.19,0.01,34.2,limoneux,agrume,floraison,1000,0.0
2020-09-20,oriental,34.68,-1.9,21.51,59.56,0.0,19.89,1.95,0.01,25.7,limoneux,orge,maturité,270,0.0
2020-09-21,oriental,34.68,-1.9,21.72,44.13,0.0,21.59,1.82,0.0,59.1,limoneux,vigne,floraison,400,0.0
2020-09-22,oriental,34.68,-1.9,22.64,41.54,0.0,19.3,1.99,0.01,37.6,limoneux,vigne,débourrement,400,0.01
2020-09-23,oriental,34.68,-1.9,22.38,44.38,1.54,17.2,1.31,0.0,70.9,argileux,vigne,floraison,400,0.0
2020-09-24,oriental,34.68,-1.9,24.33,37.93,0.0,19.71,1.78,0.01,16.6,calcaire,orge,tallage,270,0.01
2020-09-25,oriental,34.68,-1.9,23.1,39.61,0.0,21.0,3.44,0.01,62.9,argilo-limoneux,vigne,débourrement,400,0.01
2020-09-26,oriental,34.68,-1.9,18.04,44.91,0.0,21.98,2.92,0.0,23.4,argilo-limoneux,blé,maturité,350,0.0
2020-09-27,oriental,34.68,-1.9,17.86,50.75,0.0,21.6,3.2,0.0,54.5,limoneux,olivier,floraison,600,0.0
2020-09-28,oriental,34.68,-1.9,20.28,49.6,0.0,21.71,1.69,0.0,41.9,argileux,vigne,maturité,400,0.0
2020-09-29,oriental,34.68,-1.9,23.82,34.66,0.01,20.3,2.72,0.0,39.0,calcaire,agrume,maturité,1000,0.0
2020-09-30,oriental,34.68,-1.9,21.76,54.03,0.04,18.6,2.24,0.0,17.2,calcaire,agrume,maturité,1000,0.0
2020-10-01,oriental,34.68,-1.9,20.16,51.74,0.0,20.56,2.8,0.0,61.1,argileux,olivier,repos,600,0.0
2020-10-02,oriental,34.68,-1.9,16.72,65.32,0.94,13.13,5.35,0.0,17.7,calcaire,olivier,floraison,600,0.0
2020-10-03,oriental,34.68,-1.9,14.09,63.52,0.64,14.63,4.22,0.0,21.4,argilo-limoneux,vigne,floraison,400,0.0
2020-10-04,oriental,34.68,-1.9,15.37,47.76,0.0,20.74,2.55,0.0,45.6,sableux,blé,épiaison,350,0.0
2020-10-05,oriental,34.68,-1.9,16.37,55.19,0.0,20.1,2.62,0.0,37.4,argilo-limoneux,agrume,floraison,1000,0.0
2020-10-06,oriental,34.68,-1.9,17.1,43.4,0.0,20.39,1.77,0.0,74.9,limoneux,vigne,débourrement,400,0.0
2020-10-07,oriental,34.68,-1.9,19.94,34.05,0.0,20.38,1.67,0.0,40.0,limoneux,vigne,repos,400,0.0
2020-10-08,oriental,34.68,-1.9,21.33,33.74,0.0,20.14,2.22,0.0,35.9,sableux,blé,germination,350,0.0
2020-10-09,oriental,34.68,-1.9,20.8,46.6,0.01,19.42,1.53,0.0,46.3,sableux,olivier,maturité,600,0.0
2020-10-10,oriental,34.68,-1.9,20.81,53.25,0.05,15.63,1.27,0.0,41.3,argileux,olivier,maturité,600,0.0
2020-10-11,oriental,34.68,-1.9,19.05,67.96,0.01,16.45,2.26,0.0,33.0,argileux,vigne,floraison,400,0.0
2020-10-12,oriental,34.68,-1.9,16.19,64.06,0.01,19.51,2.2,0.0,53.9,limoneux,blé,germination,350,0.0
2020-10-13,oriental,34.68,-1.9,16.76,47.41,0.0,19.61,1.79,0.0,25.5,calcaire,orge,tallage,270,0.0
2020-10-14,oriental,34.68,-1.9,16.41,52.28,0.0,19.12,3.38,0.0,40.6,calcaire,orge,épiaison,270,0.0
2020-10-15,oriental,34.68,-1.9,13.39,66.79,0.01,18.89,2.18,0.0,52.8,argilo-limoneux,vigne,débourrement,400,0.0
2020-10-16,oriental,34.68,-1.9,14.09,57.95,0.0,18.05,1.73,0.0,16.8,argilo-limoneux,orge,maturité,270,0.0
2020-10-17,oriental,34.68,-1.9,15.02,47.16,0.0,17.8,1.73,0.0,50.5,argilo-limoneux,agrume,floraison,1000,0.0
2020-10-18,oriental,34.68,-1.9,17.1,38.56,0.0,17.99,1.96,0.0,27.3,sableux,vigne,repos,400,0.0
2020-10-19,oriental,34.68,-1.9,17.75,32.95,0.0,16.84,3.86,0.0,26.2,calcaire,blé,germination,350,0.0
2020-10-20,oriental,34.68,-1.9,19.52,28.92,0.0,15.61,7.49,0.0,21.8,argilo-limoneux,olivier,floraison,600,0.0
2020-10-21,oriental,34.68,-1.9,20.66,29.75,0.06,13.59,5.03,0.0,38.3,calcaire,vigne,floraison,400,0.0
2020-10-22,oriental,34.68,-1.9,16.86,63.9,4.23,6.62,3.42,0.0,36.1,limoneux,vigne,repos,400,0.0
2020-10-23,oriental,34.68,-1.9,15.59,73.87,0.31,9.72,1.58,0.0,70.1,limoneux,vigne,débourrement,400,0.0
2020-10-24,oriental,34.68,-1.9,14.63,64.49,0.0,15.67,1.31,0.0,33.8,sableux,agrume,repos,1000,0.0
2020-10-25,oriental,34.68,-1.9,14.17,56.2,0.0,17.77,2.41,0.0,26.0,argileux,orge,épiaison,270,0.0
2020-10-26,oriental,34.68,-1.9,10.71,82.03,0.29,10.44,3.75,0.0,50.8,argilo-limoneux,orge,maturité,270,0.0
2020-10-27,oriental,34.68,-1.9,11.18,67.0,0.0,17.04,1.52,0.0,26.1,argilo-limoneux,agrume,maturité,1000,0.0
2020-10-28,oriental,34.68,-1.9,13.38,45.23,0.0,16.52,1.62,0.0,25.0,calcaire,agrume,floraison,1000,0.0
2020-10-29,oriental,34.68,-1.9,15.83,39.22,0.0,16.39,1.79,0.0,33.9,sableux,olivier,floraison,600,0.0
2020-10-30,oriental,34.68,-1.9,17.6,33.22,0.0,16.29,2.57,0.0,72.1,limoneux,vigne,repos,400,0.0
2020-10-31,oriental,34.68,-1.9,17.39,42.19,0.0,11.71,1.91,0.0,63.9,sableux,vigne,débourrement,400,0.0
2020-11-01,oriental,34.68,-1.9,16.66,48.31,0.0,15.73,1.17,0.0,56.1,argilo-limoneux,agrume,maturité,1000,0.0
2020-11-02,oriental,34.68,-1.9,15.92,32.24,0.0,16.13,1.79,0.0,25.0,argilo-limoneux,vigne,maturité,400,0.0
2020-11-03,oriental,34.68,-1.9,14.81,38.63,0.0,15.5,2.03,0.0,32.5,sableux,agrume,repos,1000,0.0
2020-11-04,oriental,34.68,-1.9,14.69,48.43,0.09,13.81,1.82,0.0,32.3,calcaire,olivier,floraison,600,0.0
2020-11-05,oriental,34.68,-1.9,16.18,43.63,0.01,6.52,5.9,0.0,45.6,calcaire,vigne,maturité,400,0.0
2020-11-06,oriental,34.68,-1.9,18.81,33.89,0.23,8.74,7.67,0.0,61.5,limoneux,agrume,repos,1000,0.0
2020-11-07,oriental,34.68,-1.9,15.98,59.85,0.48,13.98,3.69,0.0,47.8,argilo-limoneux,olivier,repos,600,0.0
2020-11-08,oriental,34.68,-1.9,17.25,58.07,0.01,13.42,2.97,0.0,32.9,sableux,vigne,repos,400,0.0
2020-11-09,oriental,34.68,-1.9,15.19,68.71,0.06,13.74,2.41,0.0,35.9,limoneux,blé,maturité,350,0.0
2020-11-10,oriental,34.68,-1.9,14.12,72.39,0.27,13.62,1.77,0.0,61.5,argileux,blé,maturité,350,0.0
2020-11-11,oriental,34.68,-1.9,13.61,67.19,0.08,14.62,1.87,0.0,56.3,calcaire,orge,tallage,270,0.0
2020-11-12,oriental,34.68,-1.9,14.27,53.95,0.0,13.38,2.95,0.0,52.0,sableux,agrume,maturité,1000,0.0
2020-11-13,oriental,34.68,-1.9,15.62,57.58,0.1,11.91,3.14,0.0,49.2,argileux,orge,tallage,270,0.0
2020-11-14,oriental,34.68,-1.9,15.23,71.6,0.14,8.59,2.67,0.0,47.3,calcaire,agrume,fructification,1000,0.0
2020-11-15,oriental,34.68,-1.9,15.75,64.39,0.0,13.74,1.9,0.0,49.4,limoneux,olivier,fructification,600,0.0
2020-11-16,oriental,34.68,-1.9,17.07,49.32,0.0,12.33,2.5,0.0,72.8,sableux,agrume,repos,1000,0.0
2020-11-17,oriental,34.68,-1.9,14.9,63.51,0.01,13.83,1.98,0.0,67.0,limoneux,vigne,repos,400,0.0
2020-11-18,oriental,34.68,-1.9,12.99,73.77,0.16,13.57,1.51,0.0,23.8,sableux,orge,tallage,270,0.0
2020-11-19,oriental,34.68,-1.9,11.59,54.26,0.0,14.13,2.15,0.0,44.4,argilo-limoneux,olivier,floraison,600,0.0
2020-11-20,oriental,34.68,-1.9,10.83,59.27,0.0,13.92,1.84,0.0,37.5,argilo-limoneux,agrume,fructification,1000,0.0
2020-11-21,oriental,34.68,-1.9,8.91,71.02,0.2,13.18,2.34,0.0,45.9,argilo-limoneux,blé,germination,350,0.0
2020-11-22,oriental,34.68,-1.9,6.29,72.5,0.0,13.86,2.25,0.0,72.0,argilo-limoneux,olivier,fructification,600,0.0
2020-11-23,oriental,34.68,-1.9,7.33,65.78,0.04,13.7,1.93,0.0,58.9,argileux,olivier,repos,600,0.0
2020-11-24,oriental,34.68,-1.9,9.92,42.96,0.0,13.6,2.34,0.0,62.7,argileux,vigne,floraison,400,0.0
2020-11-25,oriental,34.68,-1.9,12.34,45.95,0.59,11.32,3.37,0.0,64.5,argilo-limoneux,vigne,débourrement,400,0.0
2020-11-26,oriental,34.68,-1.9,11.01,51.85,4.55,6.44,6.48,0.0,64.7,limoneux,vigne,floraison,400,0.0
2020-11-27,oriental,34.68,-1.9,7.01,77.22,3.01,7.41,3.79,0.0,66.1,calcaire,olivier,floraison,600,0.0
2020-11-28,oriental,34.68,-1.9,8.13,86.34,3.02,6.37,4.16,0.01,21.0,argileux,olivier,repos,600,0.0
2020-11-29,oriental,34.68,-1.9,10.27,63.41,0.0,12.82,2.67,0.01,70.8,argileux,vigne,repos,400,0.0
2020-11-30,oriental,34.68,-1.9,10.03,51.62,0.0,12.7,4.17,0.01,15.0,argilo-limoneux,orge,maturité,270,0.0
2020-12-01,oriental,34.68,-1.9,9.29,71.97,0.0,10.33,2.6,0.01,67.9,sableux,vigne,débourrement,400,0.01
2020-12-02,oriental,34.68,-1.9,9.77,77.54,0.02,12.46,2.69,0.0,20.6,limoneux,olivier,floraison,600,0.0
2020-12-03,oriental,34.68,-1.9,8.71,77.04,0.01,12.45,2.47,0.0,37.3,argileux,olivier,fructification,600,0.0
2020-12-04,oriental,34.68,-1.9,9.84,81.91,12.62,8.87,6.57,0.01,52.5,argilo-limoneux,orge,germination,270,0.0
2020-12-05,oriental,34.68,-1.9,5.5,80.48,13.86,8.7,5.65,0.0,57.2,argileux,orge,maturité,270,0.0
2020-12-06,oriental,34.68,-1.9,5.18,81.37,2.01,6.34,5.14,0.01,19.7,argilo-limoneux,blé,tallage,350,0.0
2020-12-07,oriental,34.68,-1.9,8.47,84.93,0.96,8.66,5.22,0.02,55.8,calcaire,agrume,floraison,1000,0.0
2020-12-08,oriental,34.68,-1.9,10.58,84.46,8.4,8.18,6.71,0.02,64.0,limoneux,blé,germination,350,0.0
2020-12-09,oriental,34.68,-1.9,7.54,81.44,1.64,10.5,5.09,0.01,19.2,argilo-limoneux,vigne,débourrement,400,0.0
2020-12-10,oriental,34.68,-1.9,10.31,87.0,3.15,8.33,4.93,0.02,21.2,argileux,vigne,repos,400,0.0
2020-12-11,oriental,34.68,-1.9,12.96,88.5,6.76,5.47,6.4,0.02,38.0,sableux,olivier,fructification,600,0.0
2020-12-12,oriental,34.68,-1.9,12.48,88.61,0.69,6.89,5.93,0.03,46.8,argileux,orge,tallage,270,0.0
2020-12-13,oriental,34.68,-1.9,13.76,74.82,0.13,11.71,2.23,0.06,36.1,argilo-limoneux,blé,tallage,350,0.0
2020-12-14,oriental,34.68,-1.9,13.19,76.17,0.16,9.03,3.19,0.04,52.0,argilo-limoneux,orge,tallage,270,0.0
2020-12-15,oriental,34.68,-1.9,10.88,83.84,0.11,9.6,1.67,0.02,68.8,argileux,vigne,débourrement,400,0.0
2020-12-16,oriental,34.68,-1.9,11.42,56.45,0.01,11.77,3.26,0.04,58.8,calcaire,orge,germination,270,0.0
2020-12-17,oriental,34.68,-1.9,8.8,87.23,1.13,4.08,1.74,0.01,62.5,limoneux,olivier,maturité,600,0.0
2020-12-18,oriental,34.68,-1.9,8.57,92.29,0.98,5.44,1.57,0.01,29.9,argileux,orge,épiaison,270,0.0
2020-12-19,oriental,34.68,-1.9,9.01,77.41,0.15,10.72,1.57,0.02,65.9,argileux,agrume,fructification,1000,0.0
2020-12-20,oriental,34.68,-1.9,8.86,89.3,0.4,6.33,2.12,0.01,51.4,calcaire,olivier,floraison,600,0.0
2020-12-21,oriental,34.68,-1.9,9.44,72.42,0.05,11.81,1.25,0.02,53.8,limoneux,orge,maturité,270,0.0
2020-12-22,oriental,34.68,-1.9,9.46,56.03,0.0,11.83,2.52,0.03,21.8,argilo-limoneux,orge,maturité,270,0.01
2020-12-23,oriental,34.68,-1.9,10.39,57.96,0.0,11.81,2.76,0.03,68.3,calcaire,vigne,repos,400,0.01
2020-12-24,oriental,34.68,-1.9,9.44,58.89,0.0,11.99,2.42,0.02,22.9,limoneux,blé,épiaison,350,0.02
2020-12-25,oriental,34.68,-1.9,9.01,71.51,0.09,10.48,3.35,0.02,47.8,limoneux,agrume,maturité,1000,0.0
2020-12-26,oriental,34.68,-1.9,4.87,56.9,0.01,12.27,2.2,0.01,16.0,argileux,orge,maturité,270,0.0
2020-12-27,oriental,34.68,-1.9,5.54,63.09,0.0,12.51,2.65,0.01,27.9,limoneux,blé,germination,350,0.0
2020-12-28,oriental,34.68,-1.9,6.61,76.9,0.33,11.8,5.22,0.01,32.2,calcaire,blé,maturité,350,0.0
2020-12-29,oriental,34.68,-1.9,6.89,82.76,6.81,5.5,4.14,0.01,57.1,argilo-limoneux,agrume,maturité,1000,0.0
2020-12-30,oriental,34.68,-1.9,5.82,73.51,1.55,8.72,2.75,0.01,20.0,limoneux,blé,tallage,350,0.0
2020-12-31,oriental,34.68,-1.9,3.8,73.73,0.0,12.74,2.02,0.01,47.2,sableux,blé,tallage,350,0.01
2021-01-01,oriental,34.68,-1.9,2.68,91.46,4.99,5.84,3.7,0.01,56.9,limoneux,vigne,repos,400,0.0
2021-01-02,oriental,34.68,-1.9,3.53,82.29,3.47,10.24,3.74,0.0,20.2,sableux,orge,germination,270,0.0
2021-01-03,oriental,34.68,-1.9,2.46,70.97,0.16,11.81,2.57,0.01,51.7,argilo-limoneux,vigne,repos,400,0.0
2021-01-04,oriental,34.68,-1.9,2.92,56.77,0.0,12.97,2.26,0.01,22.2,sableux,blé,épiaison,350,0.01
2021-01-05,oriental,34.68,-1.9,5.17,66.03,13.15,8.57,1.69,0.01,44.8,sableux,orge,germination,270,0.0
2021-01-06,oriental,34.68,-1.9,8.11,88.6,7.45,8.36,2.56,0.0,37.3,sableux,olivier,fructification,600,0.0
2021-01-07,oriental,34.68,-1.9,11.42,83.62,12.36,10.43,4.31,0.02,35.1,argileux,olivier,repos,600,0.0
2021-01-08,oriental,34.68,-1.9,13.77,76.47,3.32,10.6,5.28,0.06,18.8,calcaire,vigne,floraison,400,0.0
2021-01-09,oriental,34.68,-1.9,7.19,79.07,0.5,6.9,4.03,0.01,42.3,argilo-limoneux,agrume,repos,1000,0.0
2021-01-10,oriental,34.68,-1.9,3.25,77.11,2.31,11.53,2.41,0.01,66.6,argilo-limoneux,olivier,repos,600,0.0
2021-01-11,oriental,34.68,-1.9,1.99,81.37,0.79,10.09,2.14,0.0,30.3,sableux,orge,épiaison,270,0.0
2021-01-12,oriental,34.68,-1.9,4.19,84.9,0.41,9.88,1.47,0.01,59.4,sableux,blé,germination,350,0.0
2021-01-13,oriental,34.68,-1.9,4.24,68.59,0.0,13.26,1.69,0.03,29.7,argileux,blé,germination,350,0.01
2021-01-14,oriental,34.68,-1.9,4.5,68.17,0.0,13.49,2.13,0.02,70.2,argilo-limoneux,vigne,floraison,400,0.02
2021-01-15,oriental,34.68,-1.9,5.18,77.0,0.04,13.31,1.96,0.02,63.2,calcaire,orge,germination,270,0.0
2021-01-16,oriental,34.68,-1.9,4.29,79.23,0.0,13.46,2.0,0.02,29.9,limoneux,vigne,débourrement,400,0.01
2021-01-17,oriental,34.68,-1.9,6.86,54.91,0.0,12.98,2.46,0.04,49.3,argileux,olivier,fructification,600,0.03
2021-01-18,oriental,34.68,-1.9,7.7,41.77,0.0,13.88,1.55,0.04,28.4,sableux,blé,germination,350,0.01
2021-01-19,oriental,34.68,-1.9,8.38,42.22,0.0,13.39,2.1,0.04,19.1,argilo-limoneux,agrume,repos,1000,0.03
2021-01-20,oriental,34.68,-1.9,8.82,47.23,0.78,8.12,4.87,0.02,34.6,limoneux,vigne,floraison,400,0.0
2021-01-21,oriental,34.68,-1.9,9.68,78.68,1.04,13.13,3.79,0.02,37.1,argileux,agrume,maturité,1000,0.0
2021-01-22,oriental,34.68,-1.9,10.88,83.93,0.37,10.39,5.5,0.03,29.6,calcaire,olivier,fructification,600,0.0
2021-01-23,oriental,34.68,-1.9,9.27,75.96,0.04,13.78,3.5,0.03,58.9,sableux,olivier,maturité,600,0.0
2021-01-24,oriental,34.68,-1.9,10.16,78.36,0.0,10.65,3.74,0.03,15.4,sableux,agrume,floraison,1000,0.02
2021-01-25,oriental,34.68,-1.9,11.06,81.24,0.2,10.58,3.25,0.03,47.5,sableux,vigne,repos,400,0.0
2021-01-26,oriental,34.68,-1.9,10.94,86.55,0.11,7.9,3.1,0.02,60.5,argileux,blé,épiaison,350,0.0
2021-01-27,oriental,34.68,-1.9,12.68,82.89,0.04,13.72,1.55,0.05,27.3,argileux,vigne,floraison,400,0.0
2021-01-28,oriental,34.68,-1.9,13.78,66.74,0.0,14.82,1.42,0.08,72.7,argilo-limoneux,orge,maturité,270,0.02
2021-01-29,oriental,34.68,-1.9,14.48,55.84,0.0,14.78,2.26,0.08,17.6,argileux,orge,épiaison,270,0.09
2021-01-30,oriental,34.68,-1.9,12.5,75.25,0.02,13.92,4.48,0.05,42.5,limoneux,orge,maturité,270,0.0
2021-01-31,oriental,34.68,-1.9,10.48,81.17,0.0,11.59,6.52,0.04,23.0,calcaire,blé,germination,350,0.01
2021-02-01,oriental,34.68,-1.9,10.85,79.76,0.0,14.82,4.39,0.04,49.1,calcaire,vigne,repos,400,0.01
2021-02-02,oriental,34.68,-1.9,13.06,64.71,0.0,15.66,1.86,0.06,32.5,sableux,vigne,débourrement,400,0.04
2021-02-03,oriental,34.68,-1.9,14.95,46.01,0.0,14.09,2.32,0.06,34.1,limoneux,olivier,maturité,600,0.04
2021-02-04,oriental,34.68,-1.9,15.73,36.42,0.0,12.99,5.19,0.06,71.6,argileux,olivier,floraison,600,0.04
2021-02-05,oriental,34.68,-1.9,14.52,33.94,0.15,8.19,7.04,0.05,21.3,sableux,orge,germination,270,0.0
2021-02-06,oriental,34.68,-1.9,8.33,77.14,1.98,10.57,2.75,0.02,39.4,limoneux,vigne,maturité,400,0.0
2021-02-07,oriental,34.68,-1.9,7.21,79.65,1.74,8.8,5.46,0.02,42.1,sableux,agrume,fructification,1000,0.0
2021-02-08,oriental,34.68,-1.9,8.89,78.65,0.34,13.89,5.52,0.02,20.4,argileux,vigne,floraison,400,0.0
2021-02-09,oriental,34.68,-1.9,11.57,77.22,0.07,15.58,3.8,0.04,65.2,sableux,olivier,repos,600,0.0
2021-02-10,oriental,34.68,-1.9,11.98,78.64,0.01,11.79,4.3,0.03,57.7,argileux,olivier,floraison,600,0.01
2021-02-11,oriental,34.68,-1.9,13.49,65.32,0.0,16.7,1.66,0.06,17.9,calcaire,olivier,maturité,600,0.04
2021-02-12,oriental,34.68,-1.9,11.08,77.45,0.0,16.97,2.59,0.04,16.9,sableux,olivier,fructification,600,0.03
2021-02-13,oriental,34.68,-1.9,10.13,62.49,0.0,17.79,1.73,0.04,59.9,calcaire,vigne,maturité,400,0.02
2021-02-14,oriental,34.68,-1.9,9.26,59.17,0.0,17.63,2.4,0.04,21.1,argilo-limoneux,orge,germination,270,0.01
2021-02-15,oriental,34.68,-1.9,9.38,56.36,0.0,17.35,1.96,0.05,18.7,argileux,orge,germination,270,0.01
2021-02-16,oriental,34.68,-1.9,10.84,42.42,0.0,17.72,2.6,0.05,64.4,sableux,orge,tallage,270,0.04
2021-02-17,oriental,34.68,-1.9,10.67,34.6,0.0,18.26,3.83,0.04,50.2,calcaire,olivier,repos,600,0.03
2021-02-18,oriental,34.68,-1.9,10.7,42.43,0.0,17.87,3.67,0.04,26.9,argileux,blé,germination,350,0.01
2021-02-19,oriental,34.68,-1.9,12.2,44.23,0.0,17.38,2.59,0.04,69.3,argileux,vigne,débourrement,400,0.03
2021-02-20,oriental,34.68,-1.9,13.15,32.13,0.0,15.46,4.63,0.04,71.5,argileux,olivier,repos,600,0.03
2021-02-21,oriental,34.68,-1.9,10.42,52.61,1.59,6.88,5.94,0.01,41.0,calcaire,blé,tallage,350,0.0
2021-02-22,oriental,34.68,-1.9,6.53,75.58,0.5,16.23,3.23,0.01,38.0,argileux,vigne,maturité,400,0.0
2021-02-23,oriental,34.68,-1.9,7.38,75.46,0.05,12.13,3.14,0.02,27.9,limoneux,vigne,débourrement,400,0.0
2021-02-24,oriental,34.68,-1.9,9.33,66.75,0.02,16.13,2.8,0.03,41.8,limoneux,orge,épiaison,270,0.01
2021-02-25,oriental,34.68,-1.9,10.52,52.9,0.0,16.63,3.15,0.04,52.2,calcaire,orge,germination,270,0.01
2021-02-26,oriental,34.68,-1.9,10.57,47.1,0.02,18.03,3.15,0.04,39.7,argilo-limoneux,orge,épiaison,270,0.03
2021-02-27,oriental,34.68,-1.9,9.51,57.9,0.17,17.9,1.53,0.03,20.3,argileux,agrume,maturité,1000,0.0
2021-02-28,oriental,34.68,-1.9,11.04,55.8,0.75,14.84,2.44,0.03,27.0,argilo-limoneux,vigne,débourrement,400,0.0
2021-03-01,oriental,34.68,-1.9,11.1,46.3,0.05,10.66,2.71,0.02,62.7,calcaire,agrume,floraison,1000,0.0
2021-03-02,oriental,34.68,-1.9,9.66,76.05,3.05,10.7,2.21,0.01,47.7,argilo-limoneux,vigne,floraison,400,0.0
2021-03-03,oriental,34.68,-1.9,9.75,74.89,3.08,12.59,2.06,0.02,45.1,calcaire,vigne,floraison,400,0.0
2021-03-04,oriental,34.68,-1.9,9.04,73.34,0.58,12.59,1.41,0.04,16.6,sableux,vigne,floraison,400,0.0
2021-03-05,oriental,34.68,-1.9,10.8,60.76,0.54,9.72,1.65,0.02,68.7,argileux,agrume,floraison,1000,0.0
2021-03-06,oriental,34.68,-1.9,11.26,60.59,1.11,9.93,4.91,0.03,46.8,argilo-limoneux,olivier,repos,600,0.0
2021-03-07,oriental,34.68,-1.9,9.51,80.92,11.49,11.71,3.0,0.01,21.0,sableux,agrume,floraison,1000,0.0
2021-03-08,oriental,34.68,-1.9,9.09,79.64,5.13,12.01,1.91,0.03,64.0,calcaire,orge,épiaison,270,0.0
2021-03-09,oriental,34.68,-1.9,7.5,83.15,3.84,10.27,1.61,0.02,65.8,calcaire,blé,tallage,350,0.0
2021-03-10,oriental,34.68,-1.9,6.91,83.49,1.62,11.15,2.3,0.04,25.6,sableux,vigne,floraison,400,0.0
2021-03-11,oriental,34.68,-1.9,9.11,57.79,0.03,21.85,1.74,0.13,69.8,limoneux,agrume,fructification,1000,0.06
2021-03-12,oriental,34.68,-1.9,10.98,50.33,0.0,22.72,2.31,0.16,48.8,calcaire,blé,épiaison,350,0.18
2021-03-13,oriental,34.68,-1.9,11.08,74.77,0.0,22.15,2.17,0.12,47.5,argilo-limoneux,agrume,floraison,1000,0.09
2021-03-14,oriental,34.68,-1.9,11.07,71.66,0.0,22.38,2.02,0.12,20.4,argileux,orge,maturité,270,0.03
2021-03-15,oriental,34.68,-1.9,12.06,62.97,0.0,22.43,2.59,0.15,46.6,argileux,orge,tallage,270,0.11
2021-03-16,oriental,34.68,-1.9,11.38,51.28,0.0,22.83,2.88,0.11,27.1,calcaire,blé,épiaison,350,0.13
2021-03-17,oriental,34.68,-1.9,11.73,55.83,0.5,18.84,1.81,0.07,70.1,sableux,orge,épiaison,270,0.0
2021-03-18,oriental,34.68,-1.9,10.05,78.14,1.16,15.84,2.09,0.04,23.9,argileux,olivier,repos,600,0.0
2021-03-19,oriental,34.68,-1.9,8.08,77.43,5.82,13.5,2.61,0.04,66.6,calcaire,orge,germination,270,0.0
2021-03-20,oriental,34.68,-1.9,5.39,84.83,10.53,10.31,2.66,0.0,50.2,argilo-limoneux,blé,épiaison,350,0.0
2021-03-21,oriental,34.68,-1.9,4.63,78.73,1.0,17.03,3.89,0.02,23.2,limoneux,olivier,fructification,600,0.0
2021-03-22,oriental,34.68,-1.9,6.88,59.4,0.0,24.09,1.94,0.11,54.0,argilo-limoneux,orge,maturité,270,0.03
2021-03-23,oriental,34.68,-1.9,9.77,46.62,0.0,24.5,1.81,0.18,54.9,sableux,orge,épiaison,270,0.21
2021-03-24,oriental,34.68,-1.9,11.98,45.74,0.0,24.75,1.92,0.19,59.0,limoneux,orge,maturité,270,0.05
2021-03-25,oriental,34.68,-1.9,12.5,45.92,0.0,25.05,1.45,0.24,58.7,sableux,olivier,floraison,600,0.17
2021-03-26,oriental,34.68,-1.9,14.08,41.05,0.0,20.24,2.81,0.15,16.9,calcaire,agrume,maturité,1000,0.1
2021-03-27,oriental,34.68,-1.9,14.37,35.22,0.0,22.84,4.13,0.13,28.3,calcaire,agrume,fructification,1000,0.09
